rx_bytes,tx_bytes,rx_packets,tx_packets,ram_usage,cpu_usage,time
0.0,0.0,0.0,0.0,1482752.0,66894400.0,2023-08-12 16:48:08.186787+00:00
0.0,0.0,0.0,0.0,2019328.0,35518400.0,2023-08-12 16:48:09.189350+00:00
0.0,0.0,0.0,0.0,221184.0,64609200.0,2023-08-12 16:48:10.191889+00:00
0.0,0.0,0.0,0.0,409600.0,61354900.0,2023-08-12 16:48:11.194834+00:00
1845.0,1418.0,14.0,14.0,946176.0,63506600.0,2023-08-12 16:48:12.197902+00:00
0.0,0.0,0.0,0.0,1077248.0,61819700.0,2023-08-12 16:48:13.200459+00:00
0.0,0.0,0.0,0.0,409600.0,66756700.0,2023-08-12 16:48:14.203287+00:00
0.0,0.0,0.0,0.0,12288.0,62130500.0,2023-08-12 16:48:15.206250+00:00
0.0,0.0,0.0,0.0,1019904.0,64436500.0,2023-08-12 16:48:16.208344+00:00
1164.0,885.0,7.0,7.0,978944.0,67642400.0,2023-08-12 16:48:17.210644+00:00
0.0,0.0,0.0,0.0,-1523712.0,32953400.0,2023-08-12 16:48:18.213698+00:00
0.0,0.0,0.0,0.0,241664.0,72972100.0,2023-08-12 16:48:19.216754+00:00
0.0,0.0,0.0,0.0,303104.0,63726300.0,2023-08-12 16:48:20.219007+00:00
0.0,0.0,0.0,0.0,929792.0,64098600.0,2023-08-12 16:48:21.221221+00:00
1845.0,1404.0,14.0,14.0,835584.0,67164700.0,2023-08-12 16:48:22.223805+00:00
0.0,0.0,0.0,0.0,782336.0,66516800.0,2023-08-12 16:48:23.226621+00:00
0.0,0.0,0.0,0.0,364544.0,64442300.0,2023-08-12 16:48:24.229955+00:00
0.0,0.0,0.0,0.0,749568.0,62922300.0,2023-08-12 16:48:25.232598+00:00
0.0,0.0,0.0,0.0,950272.0,62581600.0,2023-08-12 16:48:26.235070+00:00
1164.0,875.0,7.0,7.0,2412544.0,39960000.0,2023-08-12 16:48:27.237459+00:00
0.0,0.0,0.0,0.0,593920.0,69221900.0,2023-08-12 16:48:28.239875+00:00
0.0,0.0,0.0,0.0,266240.0,66703900.0,2023-08-12 16:48:29.242961+00:00
0.0,0.0,0.0,0.0,552960.0,63752700.0,2023-08-12 16:48:30.245031+00:00
1164.0,889.0,7.0,7.0,860160.0,65448200.0,2023-08-12 16:48:31.248115+00:00
681.0,533.0,7.0,7.0,1036288.0,67866800.0,2023-08-12 16:48:32.251056+00:00
0.0,0.0,0.0,0.0,385024.0,66522100.0,2023-08-12 16:48:33.253656+00:00
0.0,0.0,0.0,0.0,151552.0,63459000.0,2023-08-12 16:48:34.255952+00:00
70.0,0.0,1.0,0.0,1011712.0,62160900.0,2023-08-12 16:48:35.258363+00:00
1164.0,875.0,7.0,7.0,-1761280.0,40494400.0,2023-08-12 16:48:36.260815+00:00
0.0,0.0,0.0,0.0,1179648.0,56047300.0,2023-08-12 16:48:37.263023+00:00
0.0,0.0,0.0,0.0,266240.0,65716900.0,2023-08-12 16:48:38.265821+00:00
0.0,0.0,0.0,0.0,163840.0,64118600.0,2023-08-12 16:48:39.268015+00:00
0.0,0.0,0.0,0.0,1064960.0,63141700.0,2023-08-12 16:48:40.271225+00:00
1164.0,865.0,7.0,7.0,671744.0,65290700.0,2023-08-12 16:48:41.274409+00:00
681.0,533.0,7.0,7.0,692224.0,69686500.0,2023-08-12 16:48:42.276621+00:00
0.0,0.0,0.0,0.0,262144.0,63146600.0,2023-08-12 16:48:43.279515+00:00
0.0,0.0,0.0,0.0,917504.0,64140100.0,2023-08-12 16:48:44.282218+00:00
0.0,0.0,0.0,0.0,2338816.0,32473300.0,2023-08-12 16:48:45.284987+00:00
1164.0,869.0,7.0,7.0,839680.0,63348500.0,2023-08-12 16:48:46.287871+00:00
0.0,0.0,0.0,0.0,839680.0,66921400.0,2023-08-12 16:48:47.290048+00:00
0.0,0.0,0.0,0.0,94208.0,63786800.0,2023-08-12 16:48:48.292864+00:00
0.0,0.0,0.0,0.0,581632.0,63202100.0,2023-08-12 16:48:49.295395+00:00
0.0,0.0,0.0,0.0,995328.0,61893800.0,2023-08-12 16:48:50.299246+00:00
1164.0,879.0,7.0,7.0,995328.0,68481100.0,2023-08-12 16:48:51.302014+00:00
681.0,533.0,7.0,7.0,331776.0,72757800.0,2023-08-12 16:48:52.304810+00:00
0.0,0.0,0.0,0.0,417792.0,62459000.0,2023-08-12 16:48:53.307555+00:00
0.0,0.0,0.0,0.0,-1708032.0,30579800.0,2023-08-12 16:48:54.309700+00:00
0.0,0.0,0.0,0.0,937984.0,134900600.0,2023-08-12 16:48:55.312452+00:00
1164.0,859.0,7.0,7.0,835584.0,65541500.0,2023-08-12 16:48:56.314380+00:00
0.0,0.0,0.0,0.0,409600.0,72204000.0,2023-08-12 16:48:57.316576+00:00
0.0,0.0,0.0,0.0,262144.0,61781100.0,2023-08-12 16:48:58.319331+00:00
0.0,0.0,0.0,0.0,897024.0,65169600.0,2023-08-12 16:48:59.321885+00:00
0.0,0.0,0.0,0.0,1040384.0,61996900.0,2023-08-12 16:49:00.324834+00:00
1164.0,885.0,7.0,7.0,651264.0,70722500.0,2023-08-12 16:49:01.326913+00:00
681.0,533.0,7.0,7.0,2052096.0,32879900.0,2023-08-12 16:49:02.329440+00:00
0.0,0.0,0.0,0.0,385024.0,63263300.0,2023-08-12 16:49:03.331754+00:00
0.0,0.0,0.0,0.0,901120.0,61955200.0,2023-08-12 16:49:04.334793+00:00
0.0,0.0,0.0,0.0,954368.0,61443300.0,2023-08-12 16:49:05.337443+00:00
1164.0,879.0,7.0,7.0,503808.0,72633900.0,2023-08-12 16:49:06.340414+00:00
0.0,0.0,0.0,0.0,311296.0,67635700.0,2023-08-12 16:49:07.342569+00:00
0.0,0.0,0.0,0.0,806912.0,61435700.0,2023-08-12 16:49:08.345212+00:00
0.0,0.0,0.0,0.0,880640.0,61635100.0,2023-08-12 16:49:09.347890+00:00
0.0,0.0,0.0,0.0,1060864.0,64457900.0,2023-08-12 16:49:10.350309+00:00
1164.0,889.0,7.0,7.0,-2048000.0,44688400.0,2023-08-12 16:49:11.352593+00:00
681.0,533.0,7.0,7.0,106496.0,56186800.0,2023-08-12 16:49:12.355095+00:00
0.0,0.0,0.0,0.0,745472.0,61301000.0,2023-08-12 16:49:13.357885+00:00
0.0,0.0,0.0,0.0,1089536.0,60079600.0,2023-08-12 16:49:14.360147+00:00
0.0,0.0,0.0,0.0,917504.0,59707400.0,2023-08-12 16:49:15.363385+00:00
1164.0,889.0,7.0,7.0,172032.0,68034300.0,2023-08-12 16:49:16.366670+00:00
0.0,0.0,0.0,0.0,221184.0,67669500.0,2023-08-12 16:49:17.369441+00:00
0.0,0.0,0.0,0.0,1134592.0,61787200.0,2023-08-12 16:49:18.372091+00:00
0.0,0.0,0.0,0.0,884736.0,60126200.0,2023-08-12 16:49:19.374281+00:00
0.0,0.0,0.0,0.0,704512.0,70609800.0,2023-08-12 16:49:20.376370+00:00
1164.0,869.0,7.0,7.0,1929216.0,32454800.0,2023-08-12 16:49:21.378591+00:00
681.0,533.0,7.0,7.0,421888.0,73454300.0,2023-08-12 16:49:22.381628+00:00
0.0,0.0,0.0,0.0,1028096.0,60030800.0,2023-08-12 16:49:23.384668+00:00
0.0,0.0,0.0,0.0,991232.0,63526500.0,2023-08-12 16:49:24.387619+00:00
0.0,0.0,0.0,0.0,589824.0,64093500.0,2023-08-12 16:49:25.390585+00:00
1164.0,857.0,7.0,7.0,-69632.0,63729900.0,2023-08-12 16:49:26.393674+00:00
0.0,0.0,0.0,0.0,831488.0,64795800.0,2023-08-12 16:49:27.396508+00:00
0.0,0.0,0.0,0.0,1036288.0,60448700.0,2023-08-12 16:49:28.399218+00:00
0.0,0.0,0.0,0.0,1200128.0,59901200.0,2023-08-12 16:49:29.401473+00:00
0.0,0.0,0.0,0.0,-2117632.0,35102500.0,2023-08-12 16:49:30.403937+00:00
1845.0,1408.0,14.0,14.0,-94208.0,63751200.0,2023-08-12 16:49:31.406907+00:00
0.0,0.0,0.0,0.0,847872.0,61054500.0,2023-08-12 16:49:32.409623+00:00
0.0,0.0,0.0,0.0,946176.0,61511200.0,2023-08-12 16:49:33.412105+00:00
0.0,0.0,0.0,0.0,1044480.0,61974200.0,2023-08-12 16:49:34.415148+00:00
0.0,0.0,0.0,0.0,278528.0,65201000.0,2023-08-12 16:49:35.417662+00:00
1164.0,893.0,7.0,7.0,-20480.0,61255600.0,2023-08-12 16:49:36.419987+00:00
0.0,0.0,0.0,0.0,1142784.0,64818300.0,2023-08-12 16:49:37.422158+00:00
0.0,0.0,0.0,0.0,950272.0,62305000.0,2023-08-12 16:49:38.424901+00:00
0.0,0.0,0.0,0.0,901120.0,65400600.0,2023-08-12 16:49:39.427957+00:00
0.0,0.0,0.0,0.0,2064384.0,32400600.0,2023-08-12 16:49:40.430430+00:00
1845.0,1414.0,14.0,14.0,-24576.0,65409500.0,2023-08-12 16:49:41.433305+00:00
0.0,0.0,0.0,0.0,1036288.0,61054600.0,2023-08-12 16:49:42.436132+00:00
0.0,0.0,0.0,0.0,1069056.0,65169900.0,2023-08-12 16:49:43.439292+00:00
0.0,0.0,0.0,0.0,815104.0,63145900.0,2023-08-12 16:49:44.442519+00:00
0.0,0.0,0.0,0.0,118784.0,60940800.0,2023-08-12 16:49:45.445465+00:00
1164.0,885.0,7.0,7.0,356352.0,66718000.0,2023-08-12 16:49:46.448394+00:00
0.0,0.0,0.0,0.0,1126400.0,61892200.0,2023-08-12 16:49:47.450739+00:00
70.0,0.0,1.0,0.0,1171456.0,59503700.0,2023-08-12 16:49:48.453554+00:00
0.0,0.0,0.0,0.0,-1945600.0,38417300.0,2023-08-12 16:49:49.456156+00:00
0.0,0.0,0.0,0.0,126976.0,60179000.0,2023-08-12 16:49:50.458758+00:00
1845.0,1422.0,14.0,14.0,376832.0,67308700.0,2023-08-12 16:49:51.461383+00:00
0.0,0.0,0.0,0.0,1114112.0,63405200.0,2023-08-12 16:49:52.464149+00:00
0.0,0.0,0.0,0.0,1060864.0,61708400.0,2023-08-12 16:49:53.467528+00:00
0.0,0.0,0.0,0.0,159744.0,65530000.0,2023-08-12 16:49:54.469942+00:00
0.0,0.0,0.0,0.0,450560.0,61031700.0,2023-08-12 16:49:55.472232+00:00
1164.0,875.0,7.0,7.0,794624.0,159043400.0,2023-08-12 16:49:56.474732+00:00
0.0,0.0,0.0,0.0,2703360.0,33126100.0,2023-08-12 16:49:57.477291+00:00
0.0,0.0,0.0,0.0,921600.0,66278400.0,2023-08-12 16:49:58.480625+00:00
0.0,0.0,0.0,0.0,237568.0,91325000.0,2023-08-12 16:49:59.483391+00:00
0.0,0.0,0.0,0.0,352256.0,61521100.0,2023-08-12 16:50:00.486491+00:00
1845.0,1416.0,14.0,14.0,606208.0,65601700.0,2023-08-12 16:50:01.488620+00:00
0.0,0.0,0.0,0.0,1159168.0,60194500.0,2023-08-12 16:50:02.491116+00:00
0.0,0.0,0.0,0.0,901120.0,67347800.0,2023-08-12 16:50:03.493966+00:00
0.0,0.0,0.0,0.0,20480.0,63203300.0,2023-08-12 16:50:04.496754+00:00
0.0,0.0,0.0,0.0,1060864.0,68960700.0,2023-08-12 16:50:05.499627+00:00
1164.0,879.0,7.0,7.0,-2285568.0,34728100.0,2023-08-12 16:50:06.502469+00:00
0.0,0.0,0.0,0.0,1150976.0,63699200.0,2023-08-12 16:50:07.504951+00:00
0.0,0.0,0.0,0.0,778240.0,69641000.0,2023-08-12 16:50:08.507854+00:00
0.0,0.0,0.0,0.0,114688.0,61700500.0,2023-08-12 16:50:09.510539+00:00
0.0,0.0,0.0,0.0,774144.0,61959200.0,2023-08-12 16:50:10.513496+00:00
1845.0,1412.0,14.0,14.0,606208.0,62685400.0,2023-08-12 16:50:11.516404+00:00
0.0,0.0,0.0,0.0,1232896.0,61082500.0,2023-08-12 16:50:12.518862+00:00
0.0,0.0,0.0,0.0,356352.0,65692500.0,2023-08-12 16:50:13.521961+00:00
0.0,0.0,0.0,0.0,249856.0,63343200.0,2023-08-12 16:50:14.524107+00:00
0.0,0.0,0.0,0.0,5328896.0,50619800.0,2023-08-12 16:50:15.526893+00:00
1164.0,883.0,7.0,7.0,-2125824.0,45093800.0,2023-08-12 16:50:16.529106+00:00
0.0,0.0,0.0,0.0,1187840.0,65245200.0,2023-08-12 16:50:17.531577+00:00
0.0,0.0,0.0,0.0,217088.0,69857300.0,2023-08-12 16:50:18.534818+00:00
0.0,0.0,0.0,0.0,200704.0,61697900.0,2023-08-12 16:50:19.537402+00:00
0.0,0.0,0.0,0.0,1036288.0,60620900.0,2023-08-12 16:50:20.540295+00:00
1845.0,1392.0,14.0,14.0,761856.0,61620100.0,2023-08-12 16:50:21.543343+00:00
0.0,0.0,0.0,0.0,815104.0,64427400.0,2023-08-12 16:50:22.545620+00:00
0.0,0.0,0.0,0.0,278528.0,61864100.0,2023-08-12 16:50:23.548664+00:00
0.0,0.0,0.0,0.0,806912.0,60029000.0,2023-08-12 16:50:24.550851+00:00
0.0,0.0,0.0,0.0,-1585152.0,31676800.0,2023-08-12 16:50:25.553001+00:00
1164.0,863.0,7.0,7.0,499712.0,62264800.0,2023-08-12 16:50:26.555474+00:00
0.0,0.0,0.0,0.0,847872.0,71811300.0,2023-08-12 16:50:27.558302+00:00
0.0,0.0,0.0,0.0,266240.0,66888700.0,2023-08-12 16:50:28.561482+00:00
0.0,0.0,0.0,0.0,561152.0,59634800.0,2023-08-12 16:50:29.564226+00:00
0.0,0.0,0.0,0.0,925696.0,66329300.0,2023-08-12 16:50:30.566732+00:00
1845.0,1412.0,14.0,14.0,929792.0,62959200.0,2023-08-12 16:50:31.569070+00:00
0.0,0.0,0.0,0.0,507904.0,62955200.0,2023-08-12 16:50:32.571554+00:00
0.0,0.0,0.0,0.0,323584.0,60952900.0,2023-08-12 16:50:33.573746+00:00
0.0,0.0,0.0,0.0,2441216.0,35420900.0,2023-08-12 16:50:34.575937+00:00
0.0,0.0,0.0,0.0,909312.0,61802800.0,2023-08-12 16:50:35.578757+00:00
1164.0,879.0,7.0,7.0,806912.0,126824400.0,2023-08-12 16:50:36.581693+00:00
0.0,0.0,0.0,0.0,405504.0,70425000.0,2023-08-12 16:50:37.584549+00:00
0.0,0.0,0.0,0.0,221184.0,63897500.0,2023-08-12 16:50:38.587288+00:00
0.0,0.0,0.0,0.0,1007616.0,69069400.0,2023-08-12 16:50:39.590197+00:00
0.0,0.0,0.0,0.0,1048576.0,73868800.0,2023-08-12 16:50:40.592858+00:00
1845.0,1394.0,14.0,14.0,585728.0,71513300.0,2023-08-12 16:50:41.595908+00:00
0.0,0.0,0.0,0.0,-2072576.0,32219000.0,2023-08-12 16:50:42.598146+00:00
0.0,0.0,0.0,0.0,466944.0,61089000.0,2023-08-12 16:50:43.600975+00:00
0.0,0.0,0.0,0.0,868352.0,60489300.0,2023-08-12 16:50:44.603828+00:00
0.0,0.0,0.0,0.0,1060864.0,62009200.0,2023-08-12 16:50:45.606279+00:00
1164.0,893.0,7.0,7.0,339968.0,70275200.0,2023-08-12 16:50:46.609189+00:00
0.0,0.0,0.0,0.0,389120.0,62058100.0,2023-08-12 16:50:47.612196+00:00
0.0,0.0,0.0,0.0,581632.0,62205900.0,2023-08-12 16:50:48.615180+00:00
0.0,0.0,0.0,0.0,1060864.0,66729900.0,2023-08-12 16:50:49.617628+00:00
0.0,0.0,0.0,0.0,946176.0,60905900.0,2023-08-12 16:50:50.619828+00:00
1845.0,1412.0,14.0,14.0,4665344.0,58193900.0,2023-08-12 16:50:51.622884+00:00
0.0,0.0,0.0,0.0,-2375680.0,46289400.0,2023-08-12 16:50:52.625477+00:00
0.0,0.0,0.0,0.0,860160.0,61705400.0,2023-08-12 16:50:53.628140+00:00
0.0,0.0,0.0,0.0,901120.0,61391100.0,2023-08-12 16:50:54.630477+00:00
