rx_bytes,tx_bytes,rx_packets,tx_packets,ram_usage,cpu_usage,time
1164.0,871.0,7.0,7.0,0.0,898500.0,2023-08-12 10:29:47.190784+00:00
0.0,0.0,0.0,0.0,0.0,100400.0,2023-08-12 10:29:48.193323+00:00
0.0,0.0,0.0,0.0,0.0,95000.0,2023-08-12 10:29:49.195828+00:00
0.0,0.0,0.0,0.0,0.0,102200.0,2023-08-12 10:29:50.198031+00:00
0.0,0.0,0.0,0.0,0.0,94600.0,2023-08-12 10:29:51.200900+00:00
1845.0,1406.0,14.0,14.0,0.0,1368900.0,2023-08-12 10:29:52.203462+00:00
0.0,0.0,0.0,0.0,0.0,106300.0,2023-08-12 10:29:53.206049+00:00
0.0,0.0,0.0,0.0,0.0,109500.0,2023-08-12 10:29:54.209094+00:00
0.0,0.0,0.0,0.0,0.0,100300.0,2023-08-12 10:29:55.211656+00:00
0.0,0.0,0.0,0.0,0.0,91500.0,2023-08-12 10:29:56.213915+00:00
1164.0,883.0,7.0,7.0,0.0,766000.0,2023-08-12 10:29:57.216243+00:00
0.0,0.0,0.0,0.0,0.0,154200.0,2023-08-12 10:29:58.218397+00:00
0.0,0.0,0.0,0.0,0.0,90900.0,2023-08-12 10:29:59.220909+00:00
0.0,0.0,0.0,0.0,0.0,89600.0,2023-08-12 10:30:00.223781+00:00
0.0,0.0,0.0,0.0,0.0,92300.0,2023-08-12 10:30:01.226275+00:00
1845.0,1414.0,14.0,14.0,122880.0,1965200.0,2023-08-12 10:30:02.228718+00:00
0.0,0.0,0.0,0.0,-122880.0,110400.0,2023-08-12 10:30:03.231333+00:00
0.0,0.0,0.0,0.0,0.0,97000.0,2023-08-12 10:30:04.233540+00:00
0.0,0.0,0.0,0.0,0.0,104300.0,2023-08-12 10:30:05.236340+00:00
0.0,0.0,0.0,0.0,0.0,93800.0,2023-08-12 10:30:06.238794+00:00
1164.0,883.0,7.0,7.0,0.0,1123000.0,2023-08-12 10:30:07.240958+00:00
0.0,0.0,0.0,0.0,0.0,96400.0,2023-08-12 10:30:08.243544+00:00
0.0,0.0,0.0,0.0,0.0,94600.0,2023-08-12 10:30:09.246409+00:00
0.0,0.0,0.0,0.0,0.0,89200.0,2023-08-12 10:30:10.249063+00:00
0.0,0.0,0.0,0.0,0.0,96500.0,2023-08-12 10:30:11.251930+00:00
1845.0,1420.0,14.0,14.0,122880.0,1418800.0,2023-08-12 10:30:12.254757+00:00
0.0,0.0,0.0,0.0,-122880.0,96300.0,2023-08-12 10:30:13.257381+00:00
0.0,0.0,0.0,0.0,0.0,97300.0,2023-08-12 10:30:14.259711+00:00
0.0,0.0,0.0,0.0,0.0,91600.0,2023-08-12 10:30:15.263027+00:00
0.0,0.0,0.0,0.0,0.0,88900.0,2023-08-12 10:30:16.265618+00:00
1164.0,887.0,7.0,7.0,0.0,960100.0,2023-08-12 10:30:17.268411+00:00
0.0,0.0,0.0,0.0,0.0,93100.0,2023-08-12 10:30:18.271240+00:00
0.0,0.0,0.0,0.0,0.0,96200.0,2023-08-12 10:30:19.274428+00:00
0.0,0.0,0.0,0.0,0.0,87300.0,2023-08-12 10:30:20.277121+00:00
0.0,0.0,0.0,0.0,0.0,87300.0,2023-08-12 10:30:21.279738+00:00
1845.0,1428.0,14.0,14.0,0.0,1227900.0,2023-08-12 10:30:22.282213+00:00
0.0,0.0,0.0,0.0,0.0,91700.0,2023-08-12 10:30:23.284437+00:00
0.0,0.0,0.0,0.0,0.0,96600.0,2023-08-12 10:30:24.287164+00:00
0.0,0.0,0.0,0.0,0.0,88300.0,2023-08-12 10:30:25.289639+00:00
0.0,0.0,0.0,0.0,0.0,109400.0,2023-08-12 10:30:26.291974+00:00
1164.0,873.0,7.0,7.0,0.0,1086100.0,2023-08-12 10:30:27.294872+00:00
0.0,0.0,0.0,0.0,0.0,113200.0,2023-08-12 10:30:28.297217+00:00
0.0,0.0,0.0,0.0,0.0,86900.0,2023-08-12 10:30:29.299568+00:00
0.0,0.0,0.0,0.0,0.0,101800.0,2023-08-12 10:30:30.302254+00:00
0.0,0.0,0.0,0.0,0.0,84400.0,2023-08-12 10:30:31.304671+00:00
1845.0,1424.0,14.0,14.0,0.0,1506900.0,2023-08-12 10:30:32.307647+00:00
0.0,0.0,0.0,0.0,0.0,101100.0,2023-08-12 10:30:33.310726+00:00
0.0,0.0,0.0,0.0,0.0,100000.0,2023-08-12 10:30:34.313058+00:00
0.0,0.0,0.0,0.0,0.0,92300.0,2023-08-12 10:30:35.315642+00:00
0.0,0.0,0.0,0.0,0.0,87600.0,2023-08-12 10:30:36.318517+00:00
1164.0,869.0,7.0,7.0,0.0,924400.0,2023-08-12 10:30:37.321445+00:00
0.0,0.0,0.0,0.0,0.0,109400.0,2023-08-12 10:30:38.323926+00:00
0.0,0.0,0.0,0.0,0.0,110200.0,2023-08-12 10:30:39.326681+00:00
0.0,0.0,0.0,0.0,0.0,90200.0,2023-08-12 10:30:40.328975+00:00
0.0,0.0,0.0,0.0,0.0,93900.0,2023-08-12 10:30:41.331537+00:00
1845.0,1406.0,14.0,14.0,0.0,1572800.0,2023-08-12 10:30:42.334672+00:00
0.0,0.0,0.0,0.0,0.0,86600.0,2023-08-12 10:30:43.337591+00:00
0.0,0.0,0.0,0.0,0.0,89400.0,2023-08-12 10:30:44.340562+00:00
0.0,0.0,0.0,0.0,0.0,98300.0,2023-08-12 10:30:45.342858+00:00
0.0,0.0,0.0,0.0,0.0,83000.0,2023-08-12 10:30:46.345185+00:00
1164.0,879.0,7.0,7.0,0.0,897900.0,2023-08-12 10:30:47.347546+00:00
0.0,0.0,0.0,0.0,0.0,115400.0,2023-08-12 10:30:48.350116+00:00
0.0,0.0,0.0,0.0,0.0,83500.0,2023-08-12 10:30:49.352403+00:00
0.0,0.0,0.0,0.0,0.0,86800.0,2023-08-12 10:30:50.354905+00:00
0.0,0.0,0.0,0.0,0.0,85400.0,2023-08-12 10:30:51.357197+00:00
1845.0,1400.0,14.0,14.0,122880.0,1210200.0,2023-08-12 10:30:52.360268+00:00
0.0,0.0,0.0,0.0,-122880.0,98300.0,2023-08-12 10:30:53.362755+00:00
